gene	TCGA-BH-A18U-01	TCGA-BH-A1EO-01	TCGA-BH-A1EV-01	TCGA-BH-A0C0-01	TCGA-AC-A2FM-01
ART1	0	0	0	0	0.089998
ART3	0.044202	0.016179	0	0.060793	0.025173
ART4	0.009263	0.0356	0.01944	0.033974	0.031652
ART5	0.038082	0.188174	0.13986	0.693991	0.243989
ARTN	1.332517	2.254627	1.84311	1.449492	1.248002
ARV1	24.007056	13.211698	11.375397	12.826227	13.521687
ARVCF	3.809282	1.179364	4.874674	5.093384	6.758745
ARX	0.072771	0	0.070486	0.007699	7.890203
AS3MT	0.10715	0.110303	0.681625	0.451318	0.199085
ASAH1	156.472664	80.043921	86.201089	53.827859	152.121739
ASAH2	0.126766	0.037963	0.157201	0.01268	0.033078
ASAH2B	0.769655	0.307691	0.705674	1.865313	0.834938
ASAP1	11.143079	10.885344	6.912281	7.642815	5.951601
ASAP2	3.818236	2.473146	3.342253	2.938856	4.062104
ASAP3	6.745668	12.577943	7.921585	6.751873	4.09939
ASB1	1.668584	2.601582	2.22961	1.990112	5.213838
ASB10	0	0	0	0	0
ASB11	0.005127	0.008445	0.01614	0.007052	0.010512
ASB12	0.01249	0.102858	0.104844	0.017178	0.03841
ASB13	10.807875	12.035436	29.308304	35.68712	65.216869
ASB14	0.433364	0.246134	0.350196	0.178124	0.393182
ASB15	0.0033	0.038044	0.003462	0.02723	0.01353
ASB16	0.599209	0.166473	0.5227	0.575897	1.60594
ASB17	0	0	0	0	0
ASB18	0	0	0	0	0.006072
ASB2	0.130966	0.268325	0.09385	0.597489	0.150627
ASB3	0.580175	0.303097	0.614147	0.400733	0.398241
ASB4	0.188786	0.005758	0.025679	0.014425	0
ASB5	0.003961	0.006525	0	0.005448	0
ASB6	6.339377	4.228233	5.624928	9.624351	10.965393
ASB7	3.657153	4.009212	2.99236	6.383791	4.085342
ASB8	6.389271	8.44749	10.833547	8.316206	14.997249
ASB9	0.24527	0.516197	1.472692	0.412297	0.446983
ASCC1	7.029363	4.452698	7.726775	6.512656	5.208656
ASCC2	14.770509	9.243675	23.624082	24.726042	10.98807
ASCC3	5.165587	8.677695	7.505466	6.032443	2.782695
ASCL1	0.013025	0.493436	0.546701	0.026872	12.945048
ASCL2	1.138768	0.859076	4.104685	2.283568	0.490113
ASCL3	0	0.083781	0.026687	0	0.052144
ASCL4	0.007124	0.023466	0.007475	0.03919	0.014605
ASCL5	0	0	0.050029	0.010929	0.171062
ASF1A	9.575108	11.451639	8.033767	12.773352	9.40899
ASF1B	19.683825	7.446345	9.047758	26.639878	6.70452
ASGR1	0.163226	0.035375	0.076623	0.508066	0.162921
ASGR2	0.084052	0.127792	0.054275	0.497978	0.198837
ASH1L	9.4675	14.883798	17.716367	4.876088	7.879347
ASH2L	13.045552	37.303009	13.114273	6.946143	24.651831
ASIC1	1.053666	0.378482	1.496704	1.152398	2.065443
ASIC2	0.011506	0.037901	0.009055	0.07121	0.014743
ASIC3	0.421814	0.37633	0.252043	1.796841	2.732556
ASIC4	0.076663	0.030305	0.038613	0.063264	0.018861
ASIC5	0.03806	0	0.039936	0	0.019508
ASIP	0.062079	0.068167	0.195421	0.085381	0.190914
ASL	2.650452	3.427682	3.7593	8.732149	10.496081
ASMT	0.017442	0	0.045756	0.023989	0.527466
ASMTL	6.038359	7.328805	10.98097	12.751048	18.028566
ASNS	15.987204	4.428397	3.128344	10.193878	8.809241
ASNSD1	20.554808	22.058515	13.668266	19.657424	11.718493
ASPA	0.068753	0.185717	0.057715	0.113472	0.287556
ASPDH	0.136352	0	0.224832	0.174137	0.089855
ASPG	0.007885	0.012988	0.063435	0.050611	0.110472
ASPH	28.946813	96.331942	12.645989	22.648105	4.068438
ASPHD1	2.04722	0.229384	0.17536	0.143656	0.635297
ASPHD2	1.760029	1.706176	1.258047	1.622577	1.533831
ASPM	10.364855	2.184279	3.368419	4.749103	1.445446
ASPN	57.383654	354.026289	61.895621	6.732316	13.623685
ASPRV1	0.658168	0.377594	0.814778	0.945902	0.538238
ASPSCR1	1.185783	1.023671	1.217719	6.351456	5.366993
ASRGL1	4.054647	0.896229	23.729849	4.557844	1.227142
ASS1	11.311689	5.346833	19.523945	74.376134	5.989935
ASTE1	4.190404	3.064096	4.816025	4.561546	3.390259
ASTL	0.087602	0.032064	0.153202	0.120484	0.039912
ASTN1	0.019247	0.031701	0.00918	0.004813	0.113
ASTN2	4.466614	4.324575	0.670424	1.167208	3.1255
ASXL1	8.899363	9.112875	7.897961	8.918726	8.270919
ASXL2	4.025117	6.941244	5.902128	4.80318	3.740931
ASXL3	0.028231	0.105678	0.009425	0.077655	0.009208
ASZ1	0	0	0	0	0.005384
ATAD1	11.92112	4.798878	11.488747	7.721597	14.829315
ATAD2	32.815922	18.034264	11.697933	29.390257	16.171882
ATAD2B	2.12365	2.502063	2.088286	1.823379	1.212748
ATAD3A	3.59859	1.944048	9.654749	9.451394	5.296801
ATAD3B	0.842475	0.51432	2.269414	2.576824	2.075282
ATAD3C	0.080982	0.0867	1.100428	0.350845	2.735353
ATAD5	2.491683	0.873275	0.998063	2.087473	1.534878
ATAT1	4.512572	1.741501	3.315812	2.27733	5.104408
ATCAY	0.00298	0	0	0.004098	0.006109
ATE1	6.749293	6.837814	8.635543	6.383312	10.337728
ATF1	7.028266	8.534802	14.555883	9.245772	8.015109
ATF2	11.603427	14.109102	10.47775	8.732149	7.168419
ATF3	10.97059	9.116795	2.780664	5.694501	9.211694
ATF4	155.798798	65.648625	127.685723	103.550624	128.764864
ATF5	11.167002	9.398478	5.87883	19.188939	37.36458
ATF6	11.508195	17.28466	28.51694	14.054286	9.780743
ATF6B	50.277105	40.369312	55.844022	28.355372	46.218635
ATF7	4.329442	6.788703	8.393606	4.389601	5.137159
ATF7-NPFF	0.143636	0.108433	0.207238	0.617349	0.515349
ATF7IP	8.434732	12.583875	12.713663	7.969459	3.761417
ATF7IP2	0.277095	0.502039	1.533089	1.766944	1.954796
ATG10	0.747496	1.493973	1.481902	1.015885	1.659732
ATG101	6.351119	3.116699	9.45779	9.593354	16.101038
ATG12	9.091138	5.05693	3.666372	3.435435	5.150824
ATG13	11.32764	16.316873	10.884815	14.953363	23.532893
ATG14	3.581856	7.899407	6.192784	4.992084	9.16313
ATG16L1	7.385359	7.595026	10.020738	9.802343	9.896056
ATG16L2	2.778178	0.966262	1.785955	2.279234	4.104312
ATG2A	4.979101	4.48124	4.584952	8.60368	6.643314
ATG2B	2.657059	5.153355	3.711718	2.409305	6.193534
ATG3	10.424588	7.064207	7.082313	6.964061	6.76233
ATG4A	7.656347	6.16038	6.09466	4.811227	4.386632
ATG4B	5.932317	4.382185	4.746242	6.341125	8.771334
ATG4C	3.385497	6.403256	4.948417	5.403845	1.560132
ATG4D	5.653812	3.166187	3.218432	9.885274	10.019425
ATG5	13.802249	13.83865	28.290425	19.531995	9.055388
ATG7	5.174427	3.386275	5.806332	5.484797	4.089892
ATG9A	5.627607	7.336449	6.197859	6.879987	4.983891
ATG9B	0.546633	0.153516	0.23525	0.239057	0.673978
ATIC	48.18703	30.810268	31.347634	29.881872	18.856266
ATL1	0.782807	2.761154	1.534324	0.502771	1.260469
ATL2	13.255088	8.880554	8.192356	10.928338	6.668942
ATL3	32.567049	29.925619	16.586317	26.556116	8.662132
ATM	3.390527	5.023663	3.798421	2.867368	1.114427
ATMIN	8.805472	16.074389	10.09483	11.636873	9.139877
ATN1	23.780342	31.38918	36.98239	30.511834	137.011083
ATOH1	0	0	0	0	0
ATOH7	0	0	0	0	0.044604
ATOH8	0.082139	0.192024	0.072288	0.171278	0.29063
ATOX1	17.30383	7.182164	7.49692	12.205913	8.19029
ATP10A	1.041501	2.554242	2.073212	2.290849	0.996997
ATP10B	0.012811	0.002345	0.008962	0.084184	0.002918
ATP10D	1.418915	5.003738	2.339365	1.90704	1.4131
ATP11A	0.719794	1.948261	2.9867	1.68973	1.318304
ATP11B	7.85529	7.892183	9.826117	11.232441	58.688051
ATP11C	1.962685	5.616968	2.091391	4.307677	3.57385
ATP12A	0.010873	0	0	0.034893	0.130036
ATP13A1	7.578709	6.569053	6.092876	16.717705	11.91652
ATP13A2	7.809031	9.727374	10.95653	14.677188	38.709084
ATP13A3	16.039523	12.936557	15.339592	17.855257	6.40301
ATP13A4	0.104419	0.352793	0.446698	0.327733	0.07685
ATP13A5	0.02585	0	5.39775	2.165161	0.042398
ATP1A1	79.329895	106.399578	56.516484	71.049712	46.921485
ATP1A2	0.056237	0.282094	0.05901	0.017579	1.396686
ATP1A3	7.442987	0.025885	0.019789	0.415005	0.473644
ATP1A4	0.27669	0.540126	0.12366	0.112755	1.155556
ATP1B1	63.81535	45.979186	9.364755	27.19563	49.883609
ATP1B2	0.172	0.736578	0.799275	0.256839	1.088139
ATP1B3	28.049046	33.207587	14.513387	51.036826	29.807093
ATP1B4	0.016865	0	0.010618	0.004639	0
ATP23	5.546202	3.418409	3.96181	6.289492	5.553231
ATP2A1	0.607187	0.086713	0.228334	0.337902	0.442538
ATP2A2	24.010049	18.817388	24.160331	27.968971	37.325738
ATP2A3	4.815989	2.115805	3.416353	10.311414	9.543405
ATP2B1	8.525317	7.863144	18.259736	6.241717	4.278411
ATP2B2	0.003168	0.036521	0.021605	0.052279	0.017859
ATP2B3	0.002137	0.00352	0.035876	0.002939	0.002191
ATP2B4	11.685647	43.249055	29.571977	16.661913	6.059125
ATP2C1	14.740805	18.511737	25.219815	34.950636	14.511341
ATP2C2	1.086129	1.139732	3.777501	2.837049	1.012384
ATP4A	0	0	0.008688	0.005694	0.016974
ATP4B	0.043278	0	0.056764	0	0.011091
ATP5F1A	30.068722	23.908402	20.831366	57.955902	24.299749
ATP5F1B	244.934331	127.262429	232.385052	250.115724	324.034488
ATP5F1C	80.544602	36.377966	60.447519	85.151463	55.966935
ATP5F1D	9.831263	7.342211	8.649246	38.261784	16.547444
ATP5F1E	55.967282	30.029282	28.865842	55.273518	25.985021
ATP5IF1	28.862845	16.017347	12.937426	30.491601	30.062211
ATP5MC1	225.247628	11.732295	8.48852	40.601156	27.604598
ATP5MC2	91.125437	29.639564	64.097117	54.57609	60.575999
ATP5MC3	23.823537	14.506026	12.590063	21.041656	13.032358
ATP5MD	59.807386	26.516813	44.715814	60.188417	45.908218
ATP5ME	46.550754	25.614113	39.105634	32.01202	69.683119
ATP5MF	33.026421	20.770532	13.848596	34.288834	29.669911
ATP5MF-PTCD1	0.033786	0.027825	0.029544	0.015489	0.017317
ATP5MG	68.148014	18.143082	26.053872	28.879185	22.915473
ATP5MGL	0.020149	0	0.021143	0	0.020655
ATP5MPL	15.344947	8.277283	12.25798	16.598572	20.326046
ATP5PB	31.570291	34.888068	26.290853	36.00486	25.050291
ATP5PD	51.800557	22.076826	16.009454	84.546198	44.02959
ATP5PF	30.08657	24.97227	19.158697	26.780942	37.465947
ATP5PO	22.821721	12.614563	26.448575	23.629005	15.009419
ATP6AP1	37.301166	58.924441	41.86255	113.88472	100.571605
ATP6AP1L	1.785816	1.007528	1.542359	0.400625	1.486113
ATP6AP2	62.213233	237.126057	82.036056	88.706634	81.561474
ATP6V0A1	9.184865	9.51749	4.35935	7.060048	11.37238
ATP6V0A2	1.58307	1.589579	1.200934	1.874082	3.335788
ATP6V0A4	0.023945	0.1972	0.891974	0.153689	0.409108
ATP6V0B	25.540165	26.029233	38.034471	47.892373	49.486961
ATP6V0C	16.368934	18.076539	17.611449	38.007034	56.18824
ATP6V0D1	9.637581	12.163764	5.967701	13.460064	11.764626
ATP6V0D2	0.395795	1.682628	0.836234	0.375167	0.148037
ATP6V0E1	85.74353	112.210394	52.51108	101.365874	90.39774
ATP6V0E2	11.952532	16.752901	4.6095	26.882733	18.769873
ATP6V1A	34.680818	35.366088	25.227627	19.630193	27.582933
ATP6V1B1	2.008611	8.675685	0.267436	0.225345	1.150824
ATP6V1B2	20.669879	19.470316	13.815306	22.553012	32.01869
ATP6V1C1	26.698143	54.787515	12.414998	26.573711	35.170283
ATP6V1C2	1.491746	0.18348	0.264272	0.932585	0.37237
ATP6V1D	11.74778	17.590546	15.180307	14.850039	25.122024
ATP6V1E1	53.09438	36.885778	27.574816	44.236217	37.554048
ATP6V1E2	1.148857	1.31003	1.090391	0.230517	1.599424
ATP6V1F	124.223213	78.340546	50.829052	135.856229	93.268459
ATP6V1FNB	0.09311	0.284813	0.102354	0.390279	0.595414
ATP6V1G1	128.48543	81.683975	82.510619	181.549369	261.487751
ATP6V1G2	3.4493	0.555779	0.936318	0.886927	0.484265
ATP6V1G3	0	0	0	0	0
ATP6V1H	12.458717	8.121751	11.669154	16.24779	50.350066
ATP7A	2.703025	5.677066	4.379242	2.943991	4.897431
ATP7B	4.598097	2.759984	2.522459	2.771426	2.582663
ATP8A1	0.715905	1.451452	0.496278	1.500666	2.503736
ATP8A2	13.975338	0.68488	1.910708	0.13819	0.050707
ATP8B1	8.761157	7.7932	17.50509	21.782741	7.988734
ATP8B2	2.453581	6.881344	5.54178	4.398035	2.393129
ATP8B3	0.080335	0.268419	0.334778	0.293588	0.402351
ATP8B4	0.102279	0.927759	0.367071	0.318036	0.142834
ATP9A	20.52618	22.827988	10.907265	12.097429	22.430543
ATP9B	0.845398	1.490128	0.895004	1.214634	1.747618
ATPAF1	11.749007	8.711266	7.213101	10.339804	8.959589
ATPAF2	2.537567	1.763339	1.241779	3.020481	6.350441
ATPSCKMT	10.200975	10.501175	6.55275	7.572609	4.685581
ATR	4.733401	3.514072	4.735626	5.425698	2.206885
ATRAID	49.501745	42.198375	44.161251	45.085058	37.445386
ATRIP	0.053117	0.047721	0.045602	0.046489	0.089101
ATRN	13.099362	18.628114	13.544555	9.079	16.95406
ATRNL1	0.162238	1.082374	1.004229	0.060855	2.115007
ATRX	4.718274	9.453397	7.374981	4.472592	5.383098
ATXN1	6.14792	6.459121	6.706197	2.927766	2.715704
ATXN10	37.759611	26.787286	26.578899	23.119483	18.196509
ATXN1L	4.698593	7.493747	5.994247	5.256902	6.26945
ATXN2	3.202976	2.563565	3.324537	2.653954	4.540132
ATXN2L	23.599671	15.043035	14.357024	25.796317	24.339269
ATXN3	0.831164	1.141458	1.050051	0.854221	1.413226
ATXN3L	0	0	0	0	0
ATXN7	6.048621	4.142891	3.003988	4.519218	2.508263
ATXN7L1	0.902489	1.508853	0.826833	1.382722	0.676452
ATXN7L2	0.372325	0.410524	0.820114	0.931057	0.763347
ATXN7L3	13.976355	10.519686	11.755988	17.409704	28.243569
ATXN7L3B	19.3195	16.069105	52.496447	14.087867	32.162598
AUH	9.34012	5.355034	3.374123	3.922451	7.330799
AUNIP	4.225379	1.332448	0.743631	1.9494	0.616823
AUP1	41.647744	29.687958	28.610454	44.612319	49.64188
AURKA	22.328885	3.667797	5.475244	22.800151	7.490801
AURKAIP1	15.086397	10.565417	65.22401	84.827716	41.926041
AURKB	9.02304	1.893213	4.100769	11.095819	4.124018
AURKC	0.454547	0.272247	0.30352	0.522866	1.685926
AUTS2	2.886119	9.769486	3.897401	13.009095	8.82031
AVEN	3.196695	4.121252	3.148762	3.514835	3.094394
AVIL	1.202863	0.860029	0.926551	1.511492	1.389999
AVL9	4.74213	5.804541	5.970003	3.192769	8.684134
AVP	0	0	0	0	0.026661
AVPI1	5.104904	4.422502	4.382688	7.887317	7.283259
AVPR1A	0.755959	1.863247	0.878224	0.712948	0.395772
AVPR1B	0	0	0.007432	0.009741	0
AVPR2	0.043297	0.285255	0.060576	0.188571	1.087407
AWAT1	0.022454	0.036983	0.01178	0.030882	0
AWAT2	0.078757	0.01081	0	0	0.006728
AXDND1	0.010576	0.00871	0.055487	0.109093	0.040656
AXIN1	3.221136	2.943164	3.797385	7.701133	12.868579
AXIN2	0.887214	1.623685	0.979448	0.487248	1.357917
AXL	8.639983	22.272271	12.596047	13.953819	4.114651
AZGP1	28.685142	87.115442	84.039683	203.029292	80.64609
AZI2	5.956386	3.896706	3.709076	2.647024	3.179036
AZIN1	69.848513	174.587586	36.054825	62.212585	59.988675
AZIN2	0.724085	2.829969	1.120366	1.269322	1.482013
AZU1	0.072234	0.118976	0.018949	0.633345	0.731223
B2M	714.234934	641.23315	339.080127	937.125003	160.611885
B3GALNT1	10.664826	9.166462	4.115235	5.499829	11.043058
B3GALNT2	3.989515	4.403967	1.893137	3.90654	2.526745
B3GALT1	0.00316	0.010411	0.016581	0.004347	0.022678
B3GALT2	0.029504	0.10529	0.046438	0.081157	0.035285
B3GALT4	1.967987	1.643232	5.886758	2.640903	8.749062
B3GALT5	11.976325	0.055556	4.056033	1.657691	0.169426
B3GALT6	4.492943	7.982735	8.559069	12.239227	10.120759
B3GAT1	0.052138	0.027851	0.001479	0.091088	0.020223
B3GAT2	0.036784	0.04443	0.06433	0.047219	0.050277
B3GAT3	28.777043	6.836707	6.679298	25.261118	16.591797
B3GLCT	1.611333	4.727264	6.171183	1.770021	1.536128
B3GNT10	5.992298	3.359942	5.083728	5.75475	4.324874
B3GNT2	14.591159	21.141157	10.598756	23.83715	7.556623
B3GNT3	0.111946	0.103716	0.895677	1.125876	0.071723
B3GNT4	0.161336	0.016962	0.511474	0.118029	0.207613
B3GNT5	0.401492	0.987051	0.989925	1.54234	0.346694
B3GNT6	0	0	0.038598	0.033728	0
B3GNT7	0.926361	0.912691	1.606749	1.169361	0.602727
B3GNT8	0.936401	1.88193	1.397238	1.417859	1.655627
B3GNT9	5.00031	5.736067	7.592321	2.61122	2.240439
B3GNTL1	0.544351	0.346323	0.299079	1.21138	1.415401
B4GALNT1	0.329911	0.556644	0.555151	5.865493	0.222713
B4GALNT2	0.860566	0.002959	0.608912	0.274276	0.020259
B4GALNT3	2.043744	0.679918	0.927431	0.529435	3.707237
B4GALNT4	2.234458	4.152726	8.444284	5.751918	20.360525
B4GALT1	31.791135	80.145592	104.505337	69.105824	37.923216
B4GALT2	9.53491	13.73644	25.51873	17.551773	15.28274
B4GALT3	16.889707	9.781909	23.363665	34.192394	15.42159
B4GALT4	4.788085	4.048963	6.549164	2.094913	4.776641
B4GALT5	20.214387	24.017875	14.399526	49.526958	11.22597
B4GALT6	0.203288	0.854575	0.420257	0.166922	0.547419
B4GALT7	5.29997	3.955725	3.788681	4.57046	6.280483
B4GAT1	19.269349	7.883377	14.08842	8.196474	19.681461
B9D1	0.205697	0.813122	2.426998	2.200393	2.108616
B9D2	2.385524	1.329871	3.260514	2.910795	2.972123
BAALC	12.973636	0.928785	0.143699	0.997148	0.107353
BAAT	0.023752	0.007824	0.019939	0.019601	0.009739
BABAM1	13.678479	10.17139	10.912126	20.553974	40.172917
BABAM2	12.90976	12.906621	12.938729	12.690008	6.373673
BACE1	4.308056	10.079339	4.835315	3.446059	6.346592
BACE2	5.611885	24.543007	13.587857	9.463222	6.931477
BACH1	7.600038	10.524945	5.376358	7.001044	2.221986
BACH2	0.279672	1.839865	0.227865	0.405013	0.155152
BAD	13.639102	9.47029	15.458929	18.992023	24.223718
BAG1	5.495476	11.009512	6.816623	5.742656	30.274866
BAG2	1.212707	3.452648	0.665461	1.201826	0.473937
BAG3	22.31739	17.732576	28.565074	35.6436	141.267477
BAG4	7.629475	32.201744	6.354657	4.86678	10.442909
BAG5	9.767661	13.160308	11.941479	12.270437	19.355764
BAG6	52.054179	33.513057	35.710845	31.887322	47.592673
BAHCC1	0.540106	0.700659	0.51533	0.455236	1.49441
BAHD1	6.946589	4.337816	11.310807	7.257165	16.875048
BAIAP2	3.810422	2.330015	3.178943	9.769013	12.408055
BAIAP2L1	8.818003	6.123516	4.911592	5.320967	7.071918
BAIAP2L2	0.292577	0.098851	0.393594	0.680982	0.94591
BAIAP3	0.358867	4.400773	3.509996	6.218272	2.666435
BAK1	10.60424	8.571212	7.384986	11.201249	6.968448
BAMBI	9.761115	25.668825	23.886815	366.667392	1.647491
BANF1	117.54885	61.931668	52.34281	71.083981	119.095605
BANF2	0	0	0	0	0
BANK1	0.146738	0.276217	0.142975	1.106391	0.088641
BANP	0.864283	1.054719	1.327371	1.774945	1.858549
BAP1	20.309553	13.717402	12.461764	14.608181	26.40223
BARD1	6.522484	2.609286	2.828968	2.598528	1.322016
BARHL1	0.006877	0	0	0	0
BARHL2	0.008135	0	0	0	0
BARX1	0.045299	0.044767	1.996366	0.199367	0.111447
BARX2	1.913433	2.46331	8.705003	1.373303	3.133849
BASP1	10.812699	45.151542	13.288902	15.220915	104.276099
BATF	6.75182	6.764493	7.205407	28.988254	23.96366
BATF2	3.334194	0.335656	0.362334	7.785596	0.574487
BATF3	0.350112	0.342089	0.224161	0.840638	0.200742
BAX	10.871804	12.300029	12.165353	19.497493	16.873438
BAZ1A	7.656441	6.868605	8.396057	8.862072	11.855546
BAZ1B	16.6676	22.054108	14.327843	19.564783	23.291534
BAZ2A	13.658836	9.166006	26.659407	13.427711	20.138785
BAZ2B	1.226608	2.499376	2.456418	1.256575	1.400807
BBC3	1.574484	2.134687	6.28443	2.729483	7.717172
BBIP1	2.282801	0.903049	1.652696	1.497172	1.982456
BBOF1	2.29989	2.617244	4.610854	3.699958	5.304675
BBOX1	0.437763	0.355136	0.068559	0.062904	0.180841
BBS1	0.665452	0.267541	0.525073	0.198181	1.015183
BBS10	6.179955	5.945077	12.132929	3.65855	7.156844
BBS12	1.341603	1.60708	1.176411	1.154854	2.139868
BBS2	4.182672	4.379711	3.227857	2.353127	5.317048
BBS4	7.25222	4.786959	5.73281	3.495581	6.384192
BBS5	0.869274	1.338645	1.731576	0.894243	2.227746
BBS7	2.887126	2.712633	2.36132	2.379752	2.235089
BBS9	1.515069	4.083461	4.780231	1.869312	1.867459
BBX	14.354707	10.033389	13.247617	5.244263	4.199156
BCAM	23.193915	85.709897	35.087395	44.531281	104.332321
BCAN	0.048974	0.010755	0.010278	0.026942	0.294525
BCAP29	5.481282	8.772716	4.485932	6.382778	5.138065
BCAP31	54.150842	71.607521	50.569733	149.94108	149.757347
BCAR1	2.404886	3.623021	4.78741	5.133872	6.408612
BCAR3	4.856591	12.879745	10.319441	11.721069	6.343446
BCAS1	1.402242	11.088083	6.494314	1.525558	11.062099
BCAS2	27.241038	31.742605	27.036697	32.182095	19.565273
BCAS3	1.815059	2.936911	3.222175	2.766406	3.873386
BCAS4	9.010304	3.140195	3.907481	4.447135	7.306083
BCAT1	2.378995	6.850458	2.892264	1.942499	0.355998
BCAT2	4.137074	4.670873	6.756482	5.179328	12.624964
BCCIP	24.216851	7.492857	24.19035	19.154166	16.998758
BCDIN3D	3.201674	1.382494	6.451233	1.951802	4.027175
BCHE	0.073131	0.52483	0.31791	0.179609	0.508704
BCKDHA	2.566302	1.760452	1.886742	1.010641	1.997304
BCKDHB	3.808293	8.291796	3.303089	15.20749	4.698472
BCKDK	20.143783	13.76163	20.090222	29.482962	24.693365
BCL10	5.174141	10.347107	5.770846	8.23952	6.158784
BCL11A	0.043949	0.151355	0.19704	0.423118	0.096248
BCL11B	0.141419	0.590763	0.086024	1.891463	0.157576
BCL2	6.202352	9.523912	1.586824	9.732184	13.952023
BCL2A1	4.065462	4.115098	1.256509	10.73563	0.530413
BCL2L1	57.236311	34.334232	39.459617	41.244425	38.947906
BCL2L10	0.061028	0.060311	0.10246	0.067149	0.087585
BCL2L11	10.479733	11.24316	5.939719	7.941673	4.513781
BCL2L12	8.078675	4.547107	7.173451	7.593908	4.855704
BCL2L13	12.600768	10.984647	9.462935	16.694818	6.840891
BCL2L14	0.062986	0.051872	0.04296	0.770993	0.03874
BCL2L15	0.015149	0.037427	0.298043	0.083339	0.038822
BCL2L2	8.113028	10.083858	12.884537	9.969028	16.917104
BCL2L2-PABPN1	0.1352	0.068519	0.065477	0.200253	0.287851
BCL3	18.78078	13.969993	16.507468	20.045485	10.089391
BCL6	11.74501	8.015776	8.014104	8.263253	1.158965
BCL6B	2.179452	6.409392	2.843195	2.648157	5.574108
BCL7A	4.828543	2.980869	3.476393	3.086085	14.21583
BCL7B	8.358691	10.847787	6.238318	14.002995	16.219214
BCL7C	5.42864	6.632218	7.743612	11.710514	8.93467
BCL9	7.849002	11.160191	14.845894	5.121685	8.763272
BCL9L	7.453006	4.971586	7.757577	8.049031	6.271936
BCLAF1	20.895925	16.87641	13.813169	13.727853	14.554336
BCLAF3	1.887882	3.250844	1.628624	1.652329	2.698302
BCO1	0.038462	0.090501	0.011531	0.037785	0.067591
BCO2	0.071141	0.039058	0.261271	0.097845	0.077789
BCOR	7.827271	4.826035	12.903102	6.141983	5.383318
BCORL1	1.606702	2.646375	3.346499	3.062695	3.364257
BCR	6.319361	4.531124	6.805493	8.299987	5.893227
BCS1L	6.989515	4.245515	5.254396	5.471668	4.893886
BDH1	1.810589	0.896113	1.594035	3.301657	4.854697
BDH2	3.38831	7.156326	5.273151	6.368429	1.692785
BDKRB1	0.151769	0.086531	0.122502	0.321135	0.376982
BDKRB2	2.321394	1.270638	1.885507	2.199667	1.212743
BDNF	0.02704	7.807728	0.010913	0.008582	0.200429
BDP1	5.619714	6.108931	3.91355	2.701011	4.254584
BEAN1	0.139633	0.625278	0.331955	0.12603	0.076042
BECN1	9.972286	9.864221	13.671947	11.575135	23.468635
BECN2	0.097497	0	0	0	0
BEGAIN	0.015933	0.052486	0.07404	0.100177	0.193664
BEND2	0	0	0	0.004775	0.003559
BEND3	1.334737	1.039115	3.263011	1.473127	1.199328
BEND4	0	0.012101	0.001927	0.017683	0.001883
BEND5	0.293672	0.4713	1.95163	0.258913	1.613292
